member_id,landing_page_type,os,pref_id,occupation_id,age,mail_domain_type
2976317,detail,smartphone,19,300,40,gmail
2976675,detail,,11,229,17,gmail
2976755,detail,smartphone,9,225,22,softbank
2976875,jobshil_post,Mac OSX,3,35,18,gmail
2976900,jobshil_post,smartphone,11,278,21,icloud
2977470,search_hello,,36,14,26,docomo
2977676,search_hello,smartphone,11,1,33,gmail
2977788,search_hello,smartphone,27,14,33,icloud
2977795,search_hello,smartphone,27,343,47,docomo
2977863,search_hello,,11,14,32,gmail
2978229,search_hello,smartphone,23,40,52,softbank
2978481,search_hello,smartphone,3,367,25,yahoo
2978884,search_hello,windows,13,179,26,gmail
2978956,search_hello,,12,19,37,gmail
2979102,detail,smartphone,29,223,36,docomo
2979114,detail,smartphone,12,14,21,icloud
2979190,search_hello,smartphone,13,238,51,gmail
2979524,search_hello,smartphone,13,17,42,yahoo
2979597,search_hello,smartphone,27,41,51,docomo
2980642,search_hello,smartphone,8,345,50,docomo
2980676,search_hello,smartphone,33,344,48,other
2980900,detail_hello,smartphone,28,1,18,icloud
2981330,top,smartphone,33,18,25,icloud
2981355,search_other,smartphone,41,12,52,docomo
2981592,detail_hello,smartphone,15,18,22,docomo
2981618,login,smartphone,5,14,38,gmail
2981647,search_hello,smartphone,25,226,30,ezweb
2981982,jobshil_post,smartphone,11,8,32,ezweb
2982435,search_hello,smartphone,13,15,28,icloud
2982707,search_hello,smartphone,11,170,19,softbank
2983606,,,14,14,29,softbank
2984333,detail,windows,27,172,37,gmail
2984355,detail,,21,226,51,docomo
2984358,search_hello,,34,224,30,ezweb
2984813,search_hello,,20,1,34,gmail
2985067,detail,smartphone,22,367,33,ezweb
2985125,search_hello,smartphone,7,382,23,other
2985410,search_hello,Mac OSX,1,4,15,other
2986062,search_hello,smartphone,31,27,42,gmail
2988706,top,smartphone,13,35,24,gmail
2990563,jobshil_other,,13,227,26,ezweb
2991073,jobshil_post,Mac OSX,28,191,24,gmail
2992169,jobshil_post,,4,14,24,other
2993017,jobshil_post,smartphone,20,278,21,gmail
2993426,login,smartphone,13,323,33,gmail
2993616,jobshil_post,smartphone,20,14,23,icloud
2994844,jobshil_post,smartphone,32,293,22,gmail
2995350,search_hello,,34,1,28,icloud
2995856,jobshil_post,smartphone,30,36,21,other
2995972,search_hello,,36,297,19,gmail
2997015,search_hello,smartphone,13,21,48,yahoo
2997376,detail,smartphone,35,14,28,ezweb
2998038,search_hello,,13,15,31,yahoo
2998923,search_hello,smartphone,47,99,22,icloud
2999206,search_hello,smartphone,17,367,22,ezweb
2999397,detail_hello,,23,367,49,ezweb
2999818,search_multi,,3,236,43,gmail
3000070,login,,40,152,30,yahoo
3000434,jobshil_post,smartphone,14,2,23,ezweb
3000728,detail,smartphone,12,48,33,icloud
2994804,detail,smartphone,45,14,20,icloud
2995333,detail,smartphone,21,334,22,gmail
2996085,detail,smartphone,42,14,24,docomo
2996833,search_hello,,37,99,21,other
2996940,top,,43,223,29,ezweb
2997141,jobshil_post,windows,4,223,27,other
2997878,jobshil_post,smartphone,15,50,20,icloud
2998048,search_other,,1,40,38,icloud
2998593,jobshil_post,smartphone,23,353,22,ezweb
2998621,detail,smartphone,11,228,57,docomo
2999101,search_city,windows,11,18,53,other
2999106,detail,smartphone,11,24,58,other
2999742,top,smartphone,13,151,36,gmail
2987659,detail,smartphone,13,336,51,gmail
2988460,jobshil_post,smartphone,27,3,23,gmail
2988467,detail,smartphone,15,1,23,ezweb
2988996,search_other,,40,31,22,docomo
2989259,detail,smartphone,47,225,21,icloud
2989354,login,smartphone,12,142,19,docomo
2989782,search_hello,,45,154,27,gmail
2990262,search_hello,smartphone,23,241,20,icloud
2990358,jobshil_post,,26,3,38,other
2990443,top,smartphone,10,14,35,gmail
2990712,search_other,smartphone,13,278,40,other
2991188,detail_hello,smartphone,23,14,19,gmail
2991524,search_hello,,20,351,25,other
2991692,search_hello,smartphone,12,14,25,icloud
2991761,search_age,smartphone,7,14,21,icloud
2991842,jobshil_post,smartphone,28,222,44,ezweb
2992609,jobshil_post,smartphone,7,352,20,icloud
2992892,search_company,smartphone,30,46,48,softbank
2992896,detail,smartphone,37,14,20,gmail
2993245,detail_hello,smartphone,10,339,23,icloud
2993665,jobshil_post,smartphone,19,14,30,ezweb
2993954,jobshil_post,smartphone,7,367,28,other
2994298,search_hello,windows,16,14,29,yahoo
2994319,detail,smartphone,35,338,23,other
2994988,detail,smartphone,28,1,26,icloud
2995081,search_hello,smartphone,41,249,25,gmail
2995382,search_hello,smartphone,46,27,22,icloud
2996014,detail,,27,35,32,ezweb
2996127,detail,,23,14,24,softbank
2996410,search_custom,,9,345,31,gmail
2996964,search_hello,,29,139,56,ezweb
2996998,search_hello,,7,2,33,gmail
2997570,search_hello,smartphone,9,296,21,icloud
2997620,detail,smartphone,12,15,27,yahoo
2997748,search_hello,,8,20,19,ezweb
2998274,detail_hello,smartphone,1,14,30,softbank
2998447,jobshil_post,smartphone,40,14,30,docomo
2999126,detail,smartphone,8,223,23,gmail
3000261,detail,smartphone,23,35,18,icloud
3000601,search_hello,,4,191,27,softbank
3001347,detail,smartphone,14,13,38,gmail
2991113,search_hello,smartphone,4,265,19,gmail
2991543,search_hello,windows,3,14,34,other
2992730,detail,smartphone,40,14,30,softbank
2992740,jobshil_post,smartphone,9,323,36,softbank
2992824,detail,smartphone,12,15,22,icloud
2994822,detail,smartphone,28,35,21,icloud
2996035,top,,12,338,30,other
2996697,detail,,40,1,54,ezweb
2996903,other,smartphone,13,30,22,gmail
2996981,jobshil_post,smartphone,23,225,28,ezweb
2997142,detail,smartphone,26,366,23,softbank
2998745,search_hello,windows,10,376,53,gmail
3000877,search_hello,smartphone,29,15,21,other
2990849,search_hello,,13,113,27,gmail
2991472,jobshil_post,,35,367,21,other
2992335,,,11,220,27,gmail
2992337,detail,smartphone,12,40,20,softbank
2992931,detail,smartphone,14,15,23,gmail
2993306,search_hello,,12,14,24,docomo
2993430,search_hello,windows,35,159,19,gmail
2993856,detail,smartphone,44,343,29,icloud
2994399,detail,smartphone,36,292,28,gmail
2995279,detail,,5,14,28,ezweb
2995300,search_hello,smartphone,40,265,21,other
2996729,search_hello,,13,271,45,gmail
2997285,detail,smartphone,23,14,24,other
2997528,search_hello,smartphone,27,3,34,docomo
2997801,detail,,15,14,31,ezweb
2997934,search_hello,,47,142,22,icloud
2998620,detail,smartphone,11,14,25,gmail
2998854,detail,,26,364,23,gmail
2999875,jobshil_post,smartphone,47,382,22,icloud
2999899,search_hello,smartphone,7,343,19,icloud
3000014,jobshil_post,smartphone,14,14,27,gmail
3000177,search_hello,smartphone,12,218,39,softbank
3000389,search_hello,,11,343,47,docomo
3000878,search_multi,smartphone,38,1,18,icloud
2997887,detail,smartphone,23,14,19,other
2999110,detail,,10,240,22,softbank
2999932,jobshil_post,,11,300,43,softbank
3000032,jobshil_post,smartphone,28,357,20,ezweb
3000081,jobshil_post,,17,204,21,other
3000223,search_hello,,11,167,33,docomo
3001398,detail,smartphone,23,366,21,icloud
2983133,jobshil_post,smartphone,12,230,31,docomo
2983580,jobshil_post,smartphone,18,13,27,icloud
2983637,search_hello,smartphone,1,4,25,gmail
2984000,search_hello,smartphone,34,15,23,docomo
2984517,search_hello,smartphone,13,193,23,gmail
2984815,search_hello,smartphone,37,292,25,docomo
2984968,search_other,smartphone,34,35,36,docomo
2985661,search_hello,smartphone,27,233,21,gmail
2985799,search_hello,,1,26,22,icloud
2986515,search_pref,smartphone,12,40,18,gmail
2986564,search_hello,smartphone,47,14,24,icloud
2986750,jobshil_post,smartphone,27,15,23,softbank
2986907,search_hello,smartphone,23,204,20,docomo
2987491,search_hello,smartphone,47,14,21,gmail
2987959,detail,Mac OSX,22,382,23,gmail
2988341,detail,windows,1,217,33,yahoo
2988782,search_hello,smartphone,10,226,36,softbank
2989047,,,27,14,47,docomo
2990663,search_hello,smartphone,47,291,43,gmail
2993266,search_multi,smartphone,13,35,20,gmail
2993740,detail,,47,339,22,yahoo
2994036,detail,windows,37,367,33,gmail
2994189,detail,smartphone,10,1,26,docomo
2994474,detail_hello,,40,170,20,gmail
2994675,search_hello,,22,345,27,gmail
2994915,detail,smartphone,43,367,41,ezweb
2995278,detail,,1,13,19,icloud
2997063,jobshil_post,smartphone,13,224,25,docomo
2998081,jobshil_post,,22,2,25,other
2998268,search_other,,43,14,25,gmail
2998711,detail,smartphone,8,96,22,icloud
2999421,search_hello,smartphone,28,343,30,gmail
3000987,detail,windows,23,14,24,other
3001359,search_custom,smartphone,28,335,34,gmail
2965062,search_hello,smartphone,14,222,16,gmail
2965224,search_hello,smartphone,14,380,34,ezweb
2965346,search_hello,,6,326,21,gmail
2965368,detail,,9,4,23,gmail
2965463,detail,smartphone,1,5,23,ezweb
2965483,search_hello,smartphone,13,229,21,yahoo
2965742,search_hello,,1,35,19,ezweb
2965985,search_hello,smartphone,15,13,22,gmail
2966017,detail,smartphone,13,225,55,ezweb
2966078,search_hello,smartphone,26,5,43,gmail
2966107,search_hello,,1,20,35,icloud
2966164,search_hello,smartphone,34,218,49,softbank
2966382,search_hello,smartphone,14,29,21,icloud
2966620,detail,smartphone,12,15,25,icloud
2966746,search_hello,smartphone,16,368,27,yahoo
2966762,search_hello,,35,382,24,icloud
2966940,jobshil_post,smartphone,2,222,39,docomo
2967042,search_hello,smartphone,14,26,51,gmail
2967210,detail,smartphone,11,226,23,docomo
2967394,jobshil_post,,19,238,35,ezweb
2967689,search_hello,smartphone,5,14,23,icloud
2967719,search_hello,smartphone,27,236,24,gmail
2968012,jobshil_post,,19,217,24,ezweb
2968279,detail,smartphone,9,229,21,other
2968401,search_other,,35,339,19,icloud
2968796,search_stati,smartphone,13,361,17,gmail
2969159,search_hello,,7,343,22,ezweb
2969295,detail_hello,smartphone,13,14,48,docomo
2969301,search_hello,smartphone,16,14,19,icloud
2969405,search_hello,,29,230,51,gmail
2969467,search_hello,smartphone,27,14,50,ezweb
2969652,top,smartphone,47,382,24,gmail
2969716,search_hello,smartphone,23,226,26,other
2969762,search_hello,,13,278,30,gmail
2969932,detail_hello,smartphone,27,289,20,docomo
2970105,search_hello,smartphone,37,228,21,gmail
2970306,detail,smartphone,14,14,26,gmail
2970603,search_hello,smartphone,40,1,19,icloud
2970648,detail_hello,,47,224,31,gmail
2970809,search_hello,,1,236,25,gmail
2970933,search_hello,,27,14,23,softbank
2971551,search_other,smartphone,13,296,29,docomo
2971671,detail,smartphone,28,40,25,other
2972290,detail,smartphone,8,14,43,yahoo
2972355,search_hello,smartphone,1,35,39,softbank
2972583,search_hello,smartphone,38,47,19,ezweb
2972731,jobshil_post,Mac OSX,47,338,30,other
2973024,search_hello,iPad,1,346,33,gmail
2973162,search_hello,smartphone,13,289,57,other
2973530,search_hello,,13,371,21,icloud
2973593,detail,smartphone,13,296,50,other
2973619,jobshil_post,smartphone,24,14,28,gmail
2973816,search_other,smartphone,40,170,37,gmail
2974156,detail_hello,smartphone,28,367,31,ezweb
2974213,jobshil_post,smartphone,12,14,23,ezweb
2974472,search_hello,smartphone,10,14,29,other
2974538,detail,smartphone,47,17,27,icloud
2974948,search_hello,smartphone,43,218,38,docomo
2975208,detail,smartphone,45,328,24,gmail
2975486,search_hello,smartphone,47,167,22,icloud
2975596,detail_hello,smartphone,47,3,17,softbank
2975692,search_other,smartphone,14,20,31,other
2976382,search_hello,smartphone,28,48,21,other
2976466,search_hello,windows,18,361,21,yahoo
2976555,detail_hello,,19,15,25,icloud
2976932,search_hello,smartphone,27,18,37,yahoo
2976946,search_hello,,16,224,24,gmail
2976992,search_hello,smartphone,23,15,23,docomo
2977036,search_hello,smartphone,13,14,32,gmail
2977063,search_hello,Mac OSX,9,329,20,docomo
2977073,detail,smartphone,23,232,20,yahoo
2977227,search_hello,smartphone,13,35,20,yahoo
2977435,search_hello,,12,367,50,icloud
2977764,search_hello,,40,18,39,docomo
2977933,search_hello,,33,112,29,docomo
2978087,search_hello,smartphone,7,14,25,gmail
2978230,jobshil_post,smartphone,44,35,21,icloud
2978295,detail,smartphone,27,18,46,docomo
2978391,search_hello,smartphone,1,291,38,softbank
2978427,search_hello,smartphone,19,1,34,docomo
2978633,search_hello,smartphone,8,14,22,softbank
2978880,search_hello,smartphone,14,154,31,gmail
2979024,search_hello,smartphone,1,40,20,icloud
2979051,search_hello,smartphone,22,4,44,other
2979406,hello,smartphone,21,18,22,other
2979475,register,smartphone,43,14,19,gmail
2980040,search_hello,smartphone,23,368,35,icloud
2980116,search_hello,smartphone,7,96,28,softbank
2980371,search_hello,smartphone,11,40,23,ezweb
2980583,search_hello,,9,14,24,gmail
2980612,jobshil_post,smartphone,21,129,48,icloud
2980769,detail,smartphone,22,14,21,ezweb
2980901,jobshil_post,smartphone,45,338,20,ezweb
2981170,search_hello,smartphone,20,4,42,gmail
2981359,detail,windows,2,40,21,icloud
2981489,search_hello,smartphone,11,21,44,icloud
2981844,detail,windows,13,47,25,gmail
2982635,jobshil_post,,42,18,33,ezweb
2982775,search_hello,AndroidTablet,1,343,27,docomo
2982860,search_hello,smartphone,12,14,25,ezweb
2983704,top,smartphone,13,3,27,gmail
2983789,detail,smartphone,21,278,22,softbank
2984232,search_hello,,26,170,20,gmail
2984327,search_hello,smartphone,28,2,58,ezweb
2984705,jobshil_post,smartphone,7,21,24,softbank
2984776,search_hello,smartphone,12,14,20,softbank
2987027,detail,smartphone,13,35,24,yahoo
2987226,jobshil_post,,27,2,23,yahoo
2987414,search_hello,smartphone,28,1,24,other
2988026,search_custom,windows,14,233,40,other
2988554,top,smartphone,7,343,24,icloud
2989110,search_hello,Mac OSX,13,382,24,yahoo
2989132,detail_hello,smartphone,19,326,20,ezweb
2989193,jobshil_post,windows,11,20,43,ezweb
2990185,search_hello,smartphone,47,343,23,gmail
2990286,detail_hello,smartphone,26,170,21,gmail
2991798,search_other,smartphone,14,352,33,icloud
3000788,jobshil_post,smartphone,27,5,21,yahoo
3001120,detail,smartphone,11,14,24,softbank
3001368,search_hello,smartphone,14,226,25,icloud
2964933,search_multi,smartphone,4,61,44,ezweb
2965008,detail_hello,smartphone,34,5,47,other
2965070,search_hello,iPad,2,1,20,gmail
2965104,search_hello,smartphone,7,13,22,gmail
2965272,search_hello,smartphone,12,17,35,gmail
2965316,search_hello,smartphone,13,96,42,docomo
2965622,search_hello,smartphone,46,112,21,yahoo
2965750,search_hello,,10,14,20,yahoo
2965788,search_hello,Mac OSX,1,4,36,yahoo
2965798,search_hello,,15,160,23,yahoo
2965957,search_other,smartphone,47,19,61,docomo
2965987,search_hello,smartphone,23,40,43,other
2966073,search_hello,smartphone,14,227,28,docomo
2966121,detail,smartphone,12,342,29,ezweb
2966359,search_hello,,37,47,21,icloud
2966462,detail,smartphone,3,329,28,softbank
2966765,search_hello,,34,15,20,gmail
2966800,detail_hello,,40,14,24,docomo
2966921,detail,smartphone,3,241,29,gmail
2967303,search_other,,27,198,32,ezweb
2967334,search_hello,,37,382,22,gmail
2967440,search_hello,smartphone,40,142,21,other
2967536,search_hello,,17,35,21,softbank
2967559,search_other,,8,99,48,softbank
2967629,detail,,9,296,22,other
2967760,search_hello,smartphone,23,366,20,icloud
2967818,search_city,,38,142,44,icloud
2968176,search_hello,smartphone,7,361,27,ezweb
2968476,search_hello,smartphone,9,146,23,gmail
2968772,login,,13,15,22,gmail
2968775,detail,smartphone,12,15,20,gmail
2969037,search_hello,smartphone,47,95,30,ezweb
2969041,search_hello,,45,367,32,gmail
2969187,search_hello,smartphone,12,96,26,docomo
2969247,search_hello,smartphone,27,14,24,yahoo
2969562,detail,smartphone,12,382,23,icloud
2969828,search_other,,10,99,32,docomo
2969872,search_hello,smartphone,12,14,26,gmail
2969986,hello,smartphone,29,14,25,icloud
2970295,search_hello,smartphone,27,14,17,gmail
2970367,search_hello,smartphone,12,46,30,docomo
2970373,detail,smartphone,12,160,52,gmail
2970433,search_hello,smartphone,47,359,51,softbank
2970826,search_hello,smartphone,27,323,22,icloud
2971182,search_hello,smartphone,28,199,24,icloud
2971368,detail,,23,335,24,gmail
2971410,detail,smartphone,33,223,27,softbank
2971445,search_hello,smartphone,4,14,19,icloud
2971497,search_other,,10,35,23,yahoo
2972203,detail,,22,14,26,docomo
2972211,detail,smartphone,28,179,28,yahoo
2972523,search_hello,smartphone,14,15,24,ezweb
2972551,search_hello,windows,24,7,23,gmail
2972636,detail,smartphone,3,210,23,gmail
2972709,detail,smartphone,13,21,20,icloud
2972808,detail,smartphone,6,96,20,icloud
2973046,search_other,smartphone,26,170,27,gmail
2973540,search_hello,,43,347,48,gmail
2973793,search_hello,,12,2,25,icloud
2974090,search_hello,smartphone,20,14,53,gmail
2974222,detail,smartphone,21,17,22,icloud
2974504,search_pref,smartphone,27,5,29,gmail
2974688,search_hello,smartphone,7,14,22,icloud
2974734,search_hello,,11,153,36,gmail
2975105,detail,smartphone,27,14,27,icloud
2975302,hello_hw,smartphone,11,227,21,gmail
2975530,search_hello,smartphone,37,14,23,docomo
2975657,search_hello,smartphone,13,38,26,icloud
2975703,detail_hello,smartphone,11,223,37,softbank
2975803,search_hello,smartphone,41,179,28,other
2975983,detail,smartphone,13,14,21,softbank
2976006,search_hello,windows,5,14,39,other
2976192,search_hello,,47,14,35,gmail
2976208,jobshil_other,smartphone,9,14,42,other
2976264,login,smartphone,46,368,33,ezweb
2976491,search_hello,smartphone,45,353,20,yahoo
2976850,search_hello,,46,367,46,docomo
2977554,search_hello,smartphone,27,2,22,softbank
2977742,search_hello,smartphone,3,12,23,icloud
2978588,jobshil_post,smartphone,1,221,27,icloud
2978663,search_hello,smartphone,44,222,34,other
2978667,detail,iPad,27,1,44,other
